2016-11-15,711.619019
2016-11-16,744.197998
2016-11-17,740.97699
2016-11-18,751.585022
2016-11-19,751.616028
2016-11-20,731.026001
2016-11-21,739.247986
2016-11-22,751.346985
2016-11-23,744.593994
2016-11-24,740.289001
2016-11-25,741.648987
2016-11-26,735.382019
2016-11-27,732.034973
2016-11-28,735.812988
2016-11-29,735.604004
2016-11-30,745.690979
2016-12-01,756.773987
2016-12-02,777.94397
2016-12-03,771.155029
2016-12-04,773.872009
2016-12-05,758.700012
2016-12-06,764.223999
2016-12-07,768.132019
2016-12-08,770.809998
2016-12-09,772.794006
2016-12-10,774.650024
2016-12-11,769.731018
2016-12-12,780.086975
2016-12-13,780.55603
2016-12-14,781.481018
2016-12-15,778.088013
2016-12-16,784.906982
2016-12-17,790.828979
2016-12-18,790.530029
2016-12-19,792.713989
2016-12-20,800.875977
2016-12-21,834.281006
2016-12-22,864.539978
2016-12-23,921.984009
2016-12-24,898.822021
2016-12-25,896.182983
2016-12-26,907.609985
2016-12-27,933.197998
2016-12-28,975.921021
2016-12-29,973.497009
2016-12-30,961.237976
2016-12-31,963.742981
2017-01-01,998.325012
2017-01-02,1021.75
2017-01-03,1043.839966
2017-01-04,1154.72998
2017-01-05,1013.380005
2017-01-06,902.200989
2017-01-07,908.585022
2017-01-08,911.198975
2017-01-09,902.828003
2017-01-10,907.679016
2017-01-11,777.757019
2017-01-12,804.833984
2017-01-13,823.984009
2017-01-14,818.411987
2017-01-15,821.797974
2017-01-16,831.533997
2017-01-17,907.937988
2017-01-18,886.617981
2017-01-19,899.072998
2017-01-20,895.026001
2017-01-21,921.789001
2017-01-22,924.672974
2017-01-23,921.012024
2017-01-24,892.687012
2017-01-25,901.541992
2017-01-26,917.585999
2017-01-27,919.75
2017-01-28,921.590027
2017-01-29,919.495972
2017-01-30,920.382019
2017-01-31,970.403015
2017-02-01,989.02301
2017-02-02,1011.799988
2017-02-03,1029.910034
2017-02-04,1042.900024
2017-02-05,1027.339966
2017-02-06,1038.150024
2017-02-07,1061.349976
2017-02-08,1063.069946
2017-02-09,994.382996
2017-02-10,988.674011
2017-02-11,1004.450012
2017-02-12,999.18103
2017-02-13,990.642029
2017-02-14,1004.549988
2017-02-15,1007.47998
2017-02-16,1027.439941
2017-02-17,1046.209961
2017-02-18,1054.420044
2017-02-19,1047.869995
2017-02-20,1079.97998
2017-02-21,1115.300049
2017-02-22,1117.439941
2017-02-23,1166.719971
2017-02-24,1173.680054
2017-02-25,1143.839966
2017-02-26,1165.199951
2017-02-27,1179.969971
2017-02-28,1179.969971
2017-03-01,1222.5
2017-03-02,1251.01001
2017-03-03,1274.98999
2017-03-04,1255.150024
2017-03-05,1267.119995
2017-03-06,1272.829956
2017-03-07,1223.540039
2017-03-08,1150
2017-03-09,1188.48999
2017-03-10,1116.719971
2017-03-11,1175.829956
2017-03-12,1221.380005
